+--------------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                          ProgressBarUI | javax.swing.plaf.metal.MetalProgressBarUI                                                                                                                                                                                                                                                                                                                                                        |
|                                 RadioButton.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                     RadioButton.border | javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@5adbfc3a                                                                                                                                                                                                                                                                                                                              |
|                                 RadioButton.darkShadow | javax.swing.plaf.ColorUIResource[r=122,g=138,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                               RadioButton.disabledText | javax.swing.plaf.ColorUIResource[r=153,g=153,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                                      RadioButton.focus | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                              RadioButton.focusInputMap | javax.swing.plaf.InputMapUIResource@10cbab4c                                                                                                                                                                                                                                                                                                                                                     |
|                                       RadioButton.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                 RadioButton.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                   RadioButton.gradient | [0.3, 0.0, javax.swing.plaf.ColorUIResource[r=221,g=232,b=243], javax.swing.plaf.ColorUIResource[r=255,g=255,b=255], javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]]                                                                                                                                                                                                                        |
|                                  RadioButton.highlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                       RadioButton.icon | javax.swing.plaf.metal.MetalIconFactory$RadioButtonIcon@4638ab5                                                                                                                                                                                                                                                                                                                                  |
|                                      RadioButton.light | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                     RadioButton.margin | javax.swing.plaf.InsetsUIResource[top=2,left=2,bottom=2,right=2]                                                                                                                                                                                                                                                                                                                                 |
|                                   RadioButton.rollover | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                     RadioButton.select | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                     RadioButton.shadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                RadioButton.textIconGap | 4                                                                                                                                                                                                                                                                                                                                                                                                |
|                            RadioButton.textShiftOffset | 0                                                                                                                                                                                                                                                                                                                                                                                                |
|                                RadioButton.totalInsets | java.awt.Insets[top=4,left=4,bottom=4,right=4]                                                                                                                                                                                                                                                                                                                                                   |
|                    RadioButtonMenuItem.acceleratorFont | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=plain,size=10]                                                                                                                                                                                                                                                                                                                   |
|              RadioButtonMenuItem.acceleratorForeground | javax.swing.plaf.ColorUIResource[r=99,g=130,b=191]                                                                                                                                                                                                                                                                                                                                               |
|     RadioButtonMenuItem.acceleratorSelectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                          RadioButtonMenuItem.arrowIcon | javax.swing.plaf.metal.MetalIconFactory$MenuItemArrowIcon@7fa88255                                                                                                                                                                                                                                                                                                                               |
|                         RadioButtonMenuItem.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                             RadioButtonMenuItem.border | javax.swing.plaf.metal.MetalBorders$MenuItemBorder@15c8c2f                                                                                                                                                                                                                                                                                                                                       |
|                      RadioButtonMenuItem.borderPainted | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                          RadioButtonMenuItem.checkIcon | javax.swing.plaf.metal.MetalIconFactory$RadioButtonMenuItemIcon@3f92f655                                                                                                                                                                                                                                                                                                                         |
|                       RadioButtonMenuItem.commandSound | sounds/MenuItemCommand.wav                                                                                                                                                                                                                                                                                                                                                                       |
|                 RadioButtonMenuItem.disabledForeground | javax.swing.plaf.ColorUIResource[r=153,g=153,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                               RadioButtonMenuItem.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                         RadioButtonMenuItem.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                           RadioButtonMenuItem.gradient | [0.3, 0.0, javax.swing.plaf.ColorUIResource[r=221,g=232,b=243], javax.swing.plaf.ColorUIResource[r=255,g=255,b=255], javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]]                                                                                                                                                                                                                        |
|                             RadioButtonMenuItem.margin | javax.swing.plaf.InsetsUIResource[top=2,left=2,bottom=2,right=2]                                                                                                                                                                                                                                                                                                                                 |
|                RadioButtonMenuItem.selectionBackground | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                RadioButtonMenuItem.selectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                  RadioButtonMenuItemUI | javax.swing.plaf.basic.BasicRadioButtonMenuItemUI                                                                                                                                                                                                                                                                                                                                                |
|                                          RadioButtonUI | javax.swing.plaf.metal.MetalRadioButtonUI                                                                                                                                                                                                                                                                                                                                                        |
|                                     RootPane.actionMap | javax.swing.plaf.basic.LazyActionMap@273cf530                                                                                                                                                                                                                                                                                                                                                    |
|                              RootPane.ancestorInputMap | javax.swing.plaf.InputMapUIResource@4264380c                                                                                                                                                                                                                                                                                                                                                     |
|                      RootPane.colorChooserDialogBorder | javax.swing.plaf.metal.MetalBorders$QuestionDialogBorder@6047c152                                                                                                                                                                                                                                                                                                                                |
|                RootPane.defaultButtonWindowKeyBindings | [Ljava.lang.Object;@380310e                                                                                                                                                                                                                                                                                                                                                                      |
|                             RootPane.errorDialogBorder | javax.swing.plaf.metal.MetalBorders$ErrorDialogBorder@689b657b                                                                                                                                                                                                                                                                                                                                   |
|                       RootPane.fileChooserDialogBorder | javax.swing.plaf.metal.MetalBorders$QuestionDialogBorder@3688746b                                                                                                                                                                                                                                                                                                                                |
|                                   RootPane.frameBorder | javax.swing.plaf.metal.MetalBorders$FrameBorder@6f07a275                                                                                                                                                                                                                                                                                                                                         |
|                       RootPane.informationDialogBorder | javax.swing.plaf.metal.MetalBorders$DialogBorder@5c04b253                                                                                                                                                                                                                                                                                                                                        |
|                             RootPane.plainDialogBorder | javax.swing.plaf.metal.MetalBorders$DialogBorder@295abe94                                                                                                                                                                                                                                                                                                                                        |
|                          RootPane.questionDialogBorder | javax.swing.plaf.metal.MetalBorders$QuestionDialogBorder@c2275d9                                                                                                                                                                                                                                                                                                                                 |
|                           RootPane.warningDialogBorder | javax.swing.plaf.metal.MetalBorders$WarningDialogBorder@270bcd87                                                                                                                                                                                                                                                                                                                                 |
|                                             RootPaneUI | javax.swing.plaf.metal.MetalRootPaneUI                                                                                                                                                                                                                                                                                                                                                           |
|                                    ScrollBar.actionMap | javax.swing.plaf.basic.LazyActionMap@5b5969ec                                                                                                                                                                                                                                                                                                                                                    |
|                    ScrollBar.allowsAbsolutePositioning | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                             ScrollBar.ancestorInputMap | javax.swing.plaf.InputMapUIResource@44ca53e3                                                                                                                                                                                                                                                                                                                                                     |
|                 ScrollBar.ancestorInputMap.RightToLeft | javax.swing.plaf.InputMapUIResource@39829422                                                                                                                                                                                                                                                                                                                                                     |
|                                   ScrollBar.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                   ScrollBar.darkShadow | javax.swing.plaf.ColorUIResource[r=122,g=138,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                                   ScrollBar.foreground | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                     ScrollBar.gradient | [0.3, 0.0, javax.swing.plaf.ColorUIResource[r=221,g=232,b=243], javax.swing.plaf.ColorUIResource[r=255,g=255,b=255], javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]]                                                                                                                                                                                                                        |
|                                    ScrollBar.highlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                             ScrollBar.maximumThumbSize | javax.swing.plaf.DimensionUIResource[width=4096,height=4096]                                                                                                                                                                                                                                                                                                                                     |
|                             ScrollBar.minimumThumbSize | javax.swing.plaf.DimensionUIResource[width=8,height=8]                                                                                                                                                                                                                                                                                                                                           |
|                                       ScrollBar.shadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                        ScrollBar.thumb | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                              ScrollBar.thumbDarkShadow | javax.swing.plaf.ColorUIResource[r=122,g=138,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                               ScrollBar.thumbHighlight | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                  ScrollBar.thumbShadow | javax.swing.plaf.ColorUIResource[r=99,g=130,b=191]                                                                                                                                                                                                                                                                                                                                               |
|                                        ScrollBar.track | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                               ScrollBar.trackHighlight | javax.swing.plaf.ColorUIResource[r=122,g=138,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                                        ScrollBar.width | 17                                                                                                                                                                                                                                                                                                                                                                                               |
|                                            ScrollBarUI | javax.swing.plaf.metal.MetalScrollBarUI                                                                                                                                                                                                                                                                                                                                                          |
|                                   ScrollPane.actionMap | javax.swing.plaf.basic.LazyActionMap@401c1160                                                                                                                                                                                                                                                                                                                                                    |
|                            ScrollPane.ancestorInputMap | javax.swing.plaf.InputMapUIResource@509a0686                                                                                                                                                                                                                                                                                                                                                     |
|                ScrollPane.ancestorInputMap.RightToLeft | javax.swing.plaf.InputMapUIResource@46d9023d                                                                                                                                                                                                                                                                                                                                                     |
|                                  ScrollPane.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                      ScrollPane.border | javax.swing.plaf.metal.MetalBorders$ScrollPaneBorder@6b57bd40                                                                                                                                                                                                                                                                                                                                    |
|                                        ScrollPane.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=plain,size=12]                                                                                                                                                                                                                                                                                                                   |
|                                  ScrollPane.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                           ScrollPaneUI | javax.swing.plaf.metal.MetalScrollPaneUI                                                                                                                                                                                                                                                                                                                                                         |
|                                   Separator.background | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                   Separator.foreground | javax.swing.plaf.ColorUIResource[r=99,g=130,b=191]                                                                                                                                                                                                                                                                                                                                               |
|                                    Separator.highlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                       Separator.shadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                            SeparatorUI | javax.swing.plaf.metal.MetalSeparatorUI                                                                                                                                                                                                                                                                                                                                                          |
|                                   Slider.altTrackColor | javax.swing.plaf.ColorUIResource[r=210,g=226,b=239]                                                                                                                                                                                                                                                                                                                                              |
|                                      Slider.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                           Slider.focus | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                                   Slider.focusGradient | [0.3, 0.2, javax.swing.plaf.ColorUIResource[r=200,g=221,b=242], javax.swing.plaf.ColorUIResource[r=255,g=255,b=255], javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]]                                                                                                                                                                                                                        |
|                                   Slider.focusInputMap | javax.swing.plaf.InputMapUIResource@4b60365b                                                                                                                                                                                                                                                                                                                                                     |
|                       Slider.focusInputMap.RightToLeft | javax.swing.plaf.InputMapUIResource@4bceb787                                                                                                                                                                                                                                                                                                                                                     |
|                                     Slider.focusInsets | javax.swing.plaf.InsetsUIResource[top=0,left=0,bottom=0,right=0]                                                                                                                                                                                                                                                                                                                                 |
|                                            Slider.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                      Slider.foreground | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                                        Slider.gradient | [0.3, 0.2, javax.swing.plaf.ColorUIResource[r=200,g=221,b=242], javax.swing.plaf.ColorUIResource[r=255,g=255,b=255], javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]]                                                                                                                                                                                                                        |
|                                       Slider.highlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                  Slider.horizontalSize | java.awt.Dimension[width=200,height=21]                                                                                                                                                                                                                                                                                                                                                          |
|                             Slider.horizontalThumbIcon | javax.swing.plaf.metal.MetalIconFactory$OceanHorizontalSliderThumbIcon@665fed90                                                                                                                                                                                                                                                                                                                  |
|                                 Slider.majorTickLength | 6                                                                                                                                                                                                                                                                                                                                                                                                |
|                           Slider.minimumHorizontalSize | java.awt.Dimension[width=36,height=21]                                                                                                                                                                                                                                                                                                                                                           |
|                             Slider.minimumVerticalSize | java.awt.Dimension[width=21,height=36]                                                                                                                                                                                                                                                                                                                                                           |
|                         Slider.onlyLeftMouseButtonDrag | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                          Slider.shadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
