+------------------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                   EditorPane.focusInputMap | javax.swing.plaf.InputMapUIResource@41ef4ddf                                                                                                                                                                                                                                                                                                                                                     |
|                                            EditorPane.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                                      EditorPane.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                              EditorPane.inactiveBackground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                              EditorPane.inactiveForeground | javax.swing.plaf.ColorUIResource[r=109,g=109,b=109]                                                                                                                                                                                                                                                                                                                                              |
|                                          EditorPane.margin | javax.swing.plaf.InsetsUIResource[top=3,left=3,bottom=3,right=3]                                                                                                                                                                                                                                                                                                                                 |
|                             EditorPane.selectionBackground | javax.swing.plaf.ColorUIResource[r=0,g=120,b=215]                                                                                                                                                                                                                                                                                                                                                |
|                             EditorPane.selectionForeground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                               EditorPaneUI | com.sun.java.swing.plaf.windows.WindowsEditorPaneUI                                                                                                                                                                                                                                                                                                                                              |
|                               FileChooser.ancestorInputMap | javax.swing.plaf.InputMapUIResource@1a0666b5                                                                                                                                                                                                                                                                                                                                                     |
|                                FileChooser.detailsViewIcon | javax.swing.ImageIcon@76840154                                                                                                                                                                                                                                                                                                                                                                   |
|                                 FileChooser.homeFolderIcon | sun.swing.SwingUtilities2$$Lambda$32/0x00000008000f8d00@690dcc65                                                                                                                                                                                                                                                                                                                                 |
|                                       FileChooser.listFont | javax.swing.plaf.FontUIResource[family=Segoe UI,name=Segoe UI,style=plain,size=12]                                                                                                                                                                                                                                                                                                               |
|                             FileChooser.listViewBackground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                 FileChooser.listViewBorder | javax.swing.plaf.BorderUIResource$BevelBorderUIResource@4ff439ad                                                                                                                                                                                                                                                                                                                                 |
|                                   FileChooser.listViewIcon | javax.swing.ImageIcon@1f2b3ffc                                                                                                                                                                                                                                                                                                                                                                   |
|                           FileChooser.listViewWindowsStyle | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                  FileChooser.newFolderIcon | javax.swing.ImageIcon@497303ec                                                                                                                                                                                                                                                                                                                                                                   |
|                                    FileChooser.noPlacesBar | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                                       FileChooser.readOnly | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                                   FileChooser.upFolderIcon | javax.swing.ImageIcon@4e1a8043                                                                                                                                                                                                                                                                                                                                                                   |
|                       FileChooser.useSystemExtensionHiding | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                             FileChooser.usesSingleFilePane | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                   FileChooser.viewMenuIcon | javax.swing.ImageIcon@20cde17c                                                                                                                                                                                                                                                                                                                                                                   |
|                                              FileChooserUI | com.sun.java.swing.plaf.windows.WindowsFileChooserUI                                                                                                                                                                                                                                                                                                                                             |
|                                      FileView.computerIcon | sun.swing.ImageIconUIResource@2ccb4c3d                                                                                                                                                                                                                                                                                                                                                           |
|                                     FileView.directoryIcon | sun.swing.ImageIconUIResource@7c3e4cf3                                                                                                                                                                                                                                                                                                                                                           |
|                                          FileView.fileIcon | sun.swing.ImageIconUIResource@71032dc                                                                                                                                                                                                                                                                                                                                                            |
|                                   FileView.floppyDriveIcon | sun.swing.ImageIconUIResource@748f92fe                                                                                                                                                                                                                                                                                                                                                           |
|                                     FileView.hardDriveIcon | sun.swing.ImageIconUIResource@2d382f6                                                                                                                                                                                                                                                                                                                                                            |
|                               FormattedTextField.actionMap | javax.swing.plaf.ActionMapUIResource@c840f8b                                                                                                                                                                                                                                                                                                                                                     |
|                              FormattedTextField.background | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                  FormattedTextField.border | javax.swing.plaf.basic.BasicBorders$FieldBorder@a045a15                                                                                                                                                                                                                                                                                                                                          |
|                          FormattedTextField.caretBlinkRate | 500                                                                                                                                                                                                                                                                                                                                                                                              |
|                         FormattedTextField.caretForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                      FormattedTextField.disabledBackground | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                           FormattedTextField.focusInputMap | javax.swing.plaf.InputMapUIResource@29421c9                                                                                                                                                                                                                                                                                                                                                      |
|                                    FormattedTextField.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                              FormattedTextField.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                      FormattedTextField.inactiveBackground | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                      FormattedTextField.inactiveForeground | javax.swing.plaf.ColorUIResource[r=109,g=109,b=109]                                                                                                                                                                                                                                                                                                                                              |
|                                  FormattedTextField.margin | javax.swing.plaf.InsetsUIResource[top=1,left=1,bottom=1,right=1]                                                                                                                                                                                                                                                                                                                                 |
|                     FormattedTextField.selectionBackground | javax.swing.plaf.ColorUIResource[r=0,g=120,b=215]                                                                                                                                                                                                                                                                                                                                                |
|                     FormattedTextField.selectionForeground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                       FormattedTextFieldUI | javax.swing.plaf.basic.BasicFormattedTextFieldUI                                                                                                                                                                                                                                                                                                                                                 |
|                            InternalFrame.activeBorderColor | javax.swing.plaf.ColorUIResource[r=180,g=180,b=180]                                                                                                                                                                                                                                                                                                                                              |
|                        InternalFrame.activeTitleBackground | javax.swing.plaf.ColorUIResource[r=153,g=180,b=209]                                                                                                                                                                                                                                                                                                                                              |
|                        InternalFrame.activeTitleForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                          InternalFrame.activeTitleGradient | javax.swing.plaf.ColorUIResource[r=185,g=209,b=234]                                                                                                                                                                                                                                                                                                                                              |
|                                       InternalFrame.border | javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@1ccec75f                                                                                                                                                                                                                                                                                                                              |
|                                  InternalFrame.borderColor | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.borderDarkShadow | javax.swing.plaf.ColorUIResource[r=105,g=105,b=105]                                                                                                                                                                                                                                                                                                                                              |
|                              InternalFrame.borderHighlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                  InternalFrame.borderLight | javax.swing.plaf.ColorUIResource[r=227,g=227,b=227]                                                                                                                                                                                                                                                                                                                                              |
|                                 InternalFrame.borderShadow | javax.swing.plaf.ColorUIResource[r=160,g=160,b=160]                                                                                                                                                                                                                                                                                                                                              |
|                                  InternalFrame.borderWidth | 1                                                                                                                                                                                                                                                                                                                                                                                                |
|                                    InternalFrame.closeIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@301a6b1a                                                                                                                                                                                                                                                                                                                      |
|                                   InternalFrame.closeSound | win.sound.close                                                                                                                                                                                                                                                                                                                                                                                  |
|                                         InternalFrame.icon | com.sun.java.swing.plaf.windows.WindowsInternalFrameTitlePane$ScalableIconUIResource@3b5fbb42                                                                                                                                                                                                                                                                                                    |
|                                  InternalFrame.iconifyIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@51c17749                                                                                                                                                                                                                                                                                                                      |
|                          InternalFrame.inactiveBorderColor | javax.swing.plaf.ColorUIResource[r=244,g=247,b=252]                                                                                                                                                                                                                                                                                                                                              |
|                      InternalFrame.inactiveTitleBackground | javax.swing.plaf.ColorUIResource[r=191,g=205,b=219]                                                                                                                                                                                                                                                                                                                                              |
|                      InternalFrame.inactiveTitleForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                        InternalFrame.inactiveTitleGradient | javax.swing.plaf.ColorUIResource[r=215,g=228,b=242]                                                                                                                                                                                                                                                                                                                                              |
|                      InternalFrame.layoutTitlePaneAtOrigin | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                                 InternalFrame.maximizeIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@326084d0                                                                                                                                                                                                                                                                                                                      |
|                                InternalFrame.maximizeSound | win.sound.maximize                                                                                                                                                                                                                                                                                                                                                                               |
|                                 InternalFrame.minimizeIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@18f390d9                                                                                                                                                                                                                                                                                                                      |
|                       InternalFrame.minimizeIconBackground | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                                InternalFrame.minimizeSound | win.sound.minimize                                                                                                                                                                                                                                                                                                                                                                               |
|                          InternalFrame.resizeIconHighlight | javax.swing.plaf.ColorUIResource[r=227,g=227,b=227]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.resizeIconShadow | javax.swing.plaf.ColorUIResource[r=160,g=160,b=160]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.restoreDownSound | win.sound.restoreDown                                                                                                                                                                                                                                                                                                                                                                            |
|                               InternalFrame.restoreUpSound | win.sound.restoreUp                                                                                                                                                                                                                                                                                                                                                                              |
|                            InternalFrame.titleButtonHeight | 22                                                                                                                                                                                                                                                                                                                                                                                               |
|                        InternalFrame.titleButtonToolTipsOn | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                             InternalFrame.titleButtonWidth | 36                                                                                                                                                                                                                                                                                                                                                                                               |
|                                    InternalFrame.titleFont | javax.swing.plaf.FontUIResource[family=Segoe UI,name=Segoe UI,style=plain,size=12]                                                                                                                                                                                                                                                                                                               |
|                              InternalFrame.titlePaneHeight | 22                                                                                                                                                                                                                                                                                                                                                                                               |
|                               InternalFrame.windowBindings | [Ljava.lang.Object;@5eb0ad2e                                                                                                                                                                                                                                                                                                                                                                     |
|                  InternalFrameTitlePane.closeButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                InternalFrameTitlePane.iconifyButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|               InternalFrameTitlePane.maximizeButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                            InternalFrameUI | com.sun.java.swing.plaf.windows.WindowsInternalFrameUI                                                                                                                                                                                                                                                                                                                                           |
|                                           Label.background | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                                   Label.disabledForeground | javax.swing.plaf.ColorUIResource[r=109,g=109,b=109]                                                                                                                                                                                                                                                                                                                                              |
|                                       Label.disabledShadow | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                                 Label.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                                           Label.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                                                    LabelUI | com.sun.java.swing.plaf.windows.WindowsLabelUI                                                                                                                                                                                                                                                                                                                                                   |
|                                            List.background | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                          List.cellRenderer | javax.swing.DefaultListCellRenderer$UIResource[List.cellRenderer,0,0,0x0,invalid,alignmentX=0.0,alignmentY=0.0,border=javax.swing.border.EmptyBorder@6d128934,flags=25165832,maximumSize=,minimumSize=,preferredSize=,defaultIcon=,disabledIcon=,horizontalAlignment=LEADING,horizontalTextPosition=TRAILING,iconTextGap=4,labelFor=,text=,verticalAlignment=CENTER,verticalTextPosition=CENTER] |
|                                         List.dropLineColor | javax.swing.plaf.ColorUIResource[r=160,g=160,b=160]                                                                                                                                                                                                                                                                                                                                              |
|                              List.focusCellHighlightBorder | com.sun.java.swing.plaf.windows.WindowsBorders$ComplementDashedBorder@5f085a3f                                                                                                                                                                                                                                                                                                                   |
|                                         List.focusInputMap | javax.swing.plaf.InputMapUIResource@e40ed55                                                                                                                                                                                                                                                                                                                                                      |
|                             List.focusInputMap.RightToLeft | javax.swing.plaf.InputMapUIResource@710adc81                                                                                                                                                                                                                                                                                                                                                     |
|                                                  List.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                                            List.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                                List.lockToPositionOnScroll | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                         List.noFocusBorder | javax.swing.plaf.BorderUIResource$EmptyBorderUIResource@280be083                                                                                                                                                                                                                                                                                                                                 |
